id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,rating,review_count_log,cluster_id,population_density,nearby_review_count_log_sum_500m,nearby_review_count_log_mean_500m,nearby_avg_rating_500m,same_category_density_250m,same_category_density_500m,same_category_density_1000m,nearest_same_category_distance_m,competitor_saturation_index,business_density_250m,business_density_500m,business_density_1000m,nearest_business_distance_m,poi_diversity_index,nearest_road_distance_m,road_density_500m,intersection_density_500m,road_access_score,is_valid_land,distance_to_water_body_m,distance_to_forest_or_green_area_m,commercial_land_ratio_500m,residential_land_ratio_500m,cluster_centroid_distance_m,nearest_cluster_size,is_noise_area
3412,Toko Bong Jaya Material Bangunan,home goods store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1535008,104.043587,393591.63041531213,127514.5494772827,4.7,2.833213344056216,-1,9626.992191604691,4.219507705176107,1.4065025683920356,2.8000000000000003,0.0,0.0,0.0,5585.251657839669,0.0,1,2,10,28.28447645716762,0.6365141682928128,22.007607439256095,420.0,149,0.7837489006458237,1,406.17833417540965,26.659030428090478,0.0,0.0,1000.0,0.0,1
3414,Toko Bangunan Surya Simpang Barelang,hardware store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0395477,103.9977741,388489.8613950462,114919.07715779282,4.2,5.0689042022202315,-1,3606.2392180267007,5.762051382780177,2.8810256913900885,4.6,0.0,0.0,1.0,840.0193870076329,0.0,1,1,4,121.9013240089409,0.6931471805579453,30.940471329068107,444.0,173,0.7883597887174,1,848.2310667991861,748.9338417109519,0.0,0.0,1000.0,0.0,1
3417,Toko New Sejati,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.154113,104.0241112,391424.6110198985,127582.96181646199,5.0,1.6094379124341003,1,9626.992191604691,33.707597714248365,1.7740840902235981,3.652631578947368,7.0,12.0,24.0,89.5471892401978,15.278874536821952,10,18,34,59.4484537886922,1.1165107682067632,12.029486072060784,360.0,143,0.7719468377636948,1,1328.6949518466877,343.1765860038528,0.0,0.0,236.2582827637642,27.0,0
3419,Toko Utama,store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1447966,104.0111465,389981.68531342025,126553.55947204391,4.3,4.624972813284271,0,8196.7314918906,18.889467633270208,1.180591727079388,3.25625,0.0,0.0,0.0,1537.857023313848,0.0,6,15,51,100.86117444785819,1.4500064999111644,31.665684116443153,319.0,139,0.7632935545665367,1,1886.9340373510968,242.538915159731,0.0,0.0,470.9224886744204,58.0,0
3420,Toko Cat,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0528516,103.9753155,385991.27705800923,116390.60143513244,4.7,1.3862943611198906,3,3606.2392180267007,8.63052187672324,0.863052187672324,2.3,4.0,9.0,16.0,0.0,11.459155902616464,4,9,19,0.0,-1.000088900581841e-12,29.460376398902106,1320.0,434,0.9639438188826759,1,1751.931159208968,1251.7035094825526,0.0,0.0,293.3770864628759,14.0,0
3421,Shop Building Saprindo (Toko Saprindo Bangunan),building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1566319,104.039706,393159.91540498915,127860.82583929058,4.0,2.4849066497880004,-1,9626.992191604691,4.882801922586371,1.6276006408621235,2.6999999999999997,2.0,2.0,12.0,0.0,2.5464790894703255,2,2,14,0.0,-1.000088900581841e-12,40.61251876965366,276.0,94,0.7544772781203972,0,234.03872981948072,0.0,0.0,0.0,1000.0,0.0,1
3424,TOKO' MAJU BERSAMA -TOA PAINT -,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1415975,104.1169252,401751.3451534667,126196.07745833368,4.4,2.302585092994046,-1,878.9373752180311,5.991464547107983,1.4978661367769956,3.7,2.0,3.0,5.0,0.0,3.819718634205488,2,3,9,0.0,-1.000088900581841e-12,17.256466529706923,593.0,204,0.8185239388825484,1,328.9886781861508,121.89819036191783,0.0,0.0,1000.0,0.0,1
3426,Toko Bangunan Air Lingka Barelang,permanently closed,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,0.6979583,104.2339068,414756.7337774975,77152.34372374939,5.0,1.0986122886681098,-1,102.82854432142368,1.791759469228055,0.8958797346140275,5.0,0.0,0.0,0.0,1000.0,0.0,0,1,1,368.486150325948,0.6931471805579453,31467.794674369296,0.0,0,0.0,0,2522.4829606905337,0.0,0.0,0.0,1000.0,0.0,1
3432,Toko Mekar Rezeki,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,0.6996995,104.231083,414442.54182711744,77344.8676477132,5.0,0.6931471805599453,-1,102.82854432142368,1.791759469228055,0.8958797346140275,5.0,0.0,0.0,0.0,16951.829170307563,0.0,0,1,1,368.486150325948,0.6931471805579453,31123.695678356868,0.0,0,0.007655237542007542,0,2616.2133079891723,0.0,0.0,0.0,1000.0,0.0,1
3436,Toko Mitra Baru,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0517148,103.9518657,383381.86730525584,116265.79668431096,4.4,2.4849066497880004,-1,4388.732137296748,8.283999304248525,2.761333101416175,4.6000000000000005,0.0,1.0,6.0,363.8921694864875,1.2732395447351628,1,2,8,207.77800640304133,0.6365141682928128,58.65346794687572,140.0,59,0.7268214085839191,1,971.4244742375561,169.01015453724642,0.0,0.0,1000.0,0.0,1
