id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,rating,review_count_log,cluster_id,population_density,nearby_review_count_log_sum_500m,nearby_review_count_log_mean_500m,nearby_avg_rating_500m,same_category_density_250m,same_category_density_500m,same_category_density_1000m,nearest_same_category_distance_m,competitor_saturation_index,business_density_250m,business_density_500m,business_density_1000m,nearest_business_distance_m,poi_diversity_index,nearest_road_distance_m,road_density_500m,intersection_density_500m,road_access_score,is_valid_land,distance_to_water_body_m,distance_to_forest_or_green_area_m,commercial_land_ratio_500m,residential_land_ratio_500m,cluster_centroid_distance_m,nearest_cluster_size,is_noise_area
5760,Perumahan Permata Laguna Batam,apartment complex,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.0570325,103.941115,382185.7802373525,116854.06909400872,4.3,3.784189633918261,-1,3606.2392180267007,5.575949103146316,1.858649701048772,4.266666666666667,0.0,0.0,0.0,1000.0,0.0,2,2,2,132.6215252652561,1.0986122886651097,16.30686669042985,610.0,202,0.8526278083924379,1,250.52704834961594,707.6924124286292,0.0,0.0,1000.0,0.0,1
5761,Perumahan permata laguna,housing development,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.0562859,103.9420479,382289.56081447913,116771.49754458072,4.0,0.6931471805599453,-1,3606.2392180267007,5.575949103146316,1.858649701048772,4.266666666666667,0.0,0.0,0.0,3567.317306340711,0.0,1,2,2,132.6215252652561,1.0986122886651097,41.782836038289936,604.0,207,0.8508546234957527,1,321.85200810317207,776.745825638336,0.0,0.0,1000.0,0.0,1
5762,Permata laguna,housing complex,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.055246,103.9399991,382061.540784977,116656.61485223736,4.5,1.0986122886681098,-1,3606.2392180267007,5.575949103146316,1.858649701048772,4.266666666666667,0.0,0.0,0.0,3846.7057541546305,0.0,1,2,2,233.28870337000222,1.0986122886651097,16.628488345813576,488.0,161,0.8220734729836758,1,480.1365966794658,925.1629031463267,0.0,0.0,1000.0,0.0,1
5763,Sukajadi (Batam Kota),indonesia,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1037823,104.0275509,391805.4812807373,122018.94832192558,0.0,0.0,-1,5272.0895266801635,12.121739497064423,4.040579832354807,3.0666666666666664,0.0,0.0,0.0,4327.203611461657,0.0,1,2,4,143.4373029226801,1.0986122886651097,274.4835548528219,31.0,22,0.7048930430333579,1,1142.4915561386865,241.2412941420812,0.0,0.0,1000.0,0.0,1
5855,Hotel Batam Centre,permanently closed,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1307785,104.0463279,393895.77173483314,125002.59023462104,5.0,1.3862943611198906,-1,5272.0895266801635,1.3862943611198906,1.3862943611198906,5.0,0.0,0.0,1.0,717.5449535151951,0.0,0,0,2,717.5449535151951,-1.000088900581841e-12,125.66799072705568,96.0,47,0.7227513284723788,1,1126.6366174871462,724.3811540918746,0.0,0.0,1000.0,0.0,1
5858,Inul Vizta Kepri Mall | Family Karaoke Batam,karaoke bar,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.102667,104.0353408,392672.22696217516,121895.37383779311,4.3,7.336936913707618,-1,5272.0895266801635,13.0799401015171,6.53997005075855,4.6,0.0,0.0,0.0,1000.0,0.0,1,1,3,111.81258298993026,0.6931471805579453,44.13040711933021,140.0,67,0.7346360245932586,1,658.1308861681526,393.12515519936306,0.0,0.0,1000.0,0.0,1
5859,Eska Wellness Kepri Mall,wellness center,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1022157,104.0362401,392772.2762358632,121845.45193328845,4.9,5.7430031878094825,-1,5272.0895266801635,13.0799401015171,6.53997005075855,4.6,0.0,0.0,0.0,1000.0,0.0,1,1,3,111.81258298993026,0.6931471805579453,40.05415692841666,143.0,70,0.7354305866061417,1,556.4911970239884,489.783815822102,0.0,0.0,1000.0,0.0,1
5929,Mega Mall Batam Centre,shopping mall,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1293427,104.0558822,394958.8155279709,124843.52141431395,4.5,9.93212359907246,-1,5272.0895266801635,10.625270779632405,5.312635389816203,4.75,1.0,1.0,1.0,54.16283798463626,1.2732395447351628,1,1,2,54.16283798463626,-1.000088900581841e-12,127.3283557093509,76.0,43,0.7177253399436169,1,1059.4499320610703,682.2736314112168,0.0,0.0,1000.0,0.0,1
5931,Mega Mall Promo Board,shopping mall,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1295233,104.0554297,394908.47293145134,124863.5023050403,5.0,0.6931471805599453,-1,5272.0895266801635,10.625270779632405,5.312635389816203,4.75,1.0,1.0,1.0,54.16283798463626,1.2732395447351628,1,1,3,54.16283798463626,-1.000088900581841e-12,156.51285413229286,89.0,49,0.7206706820199067,1,1105.944757132782,717.1059944711088,0.0,0.0,1000.0,0.0,1
6013,Seraya Hotel,hotel,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1489472,104.0131187,390201.28929490945,127012.32019193393,3.9,2.0794415416798357,-1,8196.7314918906,2.0794415416798357,2.0794415416798357,3.9,0.0,0.0,3.0,704.5638291165849,0.0,0,0,5,502.83741064389875,-1.000088900581841e-12,46.49907422571894,332.0,129,0.7826909911961129,1,2224.373196852671,226.7314215349799,0.0,0.0,1000.0,0.0,1
6139,Hotel Safari Raya,hotel,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,0.6835144,103.4408158,326492.544264364,75577.08235338998,3.5,3.6109179126442243,-1,0.0,3.6109179126442243,3.6109179126442243,3.5,0.0,0.0,0.0,74560.7757124006,0.0,0,0,0,67867.0008129773,-1.000088900581841e-12,65887.08049374163,0.0,0,0.0,0,27464.215243757764,9965.478220579133,0.0,0.0,1000.0,0.0,1
6233,Victoria,hotel,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1119333,103.9856509,387143.5231067321,122921.58147551617,3.7,1.3862943611198906,-1,2626.697343844494,1.3862943611198906,1.3862943611198906,3.7,0.0,0.0,1.0,962.2061066198412,0.0,0,0,1,962.2061066198412,-1.000088900581841e-12,39.675133339061205,464.0,162,0.815818586999002,1,377.04923149388117,200.04605616441833,0.0,0.0,1000.0,0.0,1
6250,Kos tiban dekat BTP  ITEBA,hotel,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.105841,103.979475,386456.0874351764,122248.32610859416,3.0,0.6931471805599453,-1,2626.697343844494,0.6931471805599453,0.6931471805599453,3.0,0.0,0.0,2.0,587.4863284397455,0.0,0,0,3,587.4863284397455,-1.000088900581841e-12,7.538101308817989,392.0,148,0.7981299910501398,1,275.2985013618608,226.46432593073334,0.0,0.0,1000.0,0.0,1
6267,Bandar Bentan Telani,ferry terminal,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1604633,104.3202528,424374.78086941526,128275.32381672369,3.9,4.61512051684126,-1,0.0,4.61512051684126,4.61512051684126,3.9,0.0,0.0,0.0,1000.0,0.0,0,0,0,26108.062157194538,-1.000088900581841e-12,19192.061732840804,0.0,0,0.4961319143164359,0,11764.410851559805,8948.952030316372,0.0,0.0,1000.0,0.0,1
6268,Tiban mas blok H 50,lodging,Hospitality,Indonesia.Batam.Hotel.202408042041.db,places,1.1100278,103.9754288,386006.01790073526,122711.32457658046,4.0,0.6931471805599453,-1,2626.697343844494,4.0943445622221,2.04717228111105,4.15,0.0,0.0,0.0,6094.033555268438,0.0,0,1,2,433.68057205760164,0.6931471805579453,13.083647760394308,608.0,214,0.8521612201854155,1,606.6715271414317,132.13471344885207,0.0,0.0,1000.0,0.0,1
